Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
UNIVERSITY OF LATVIA,Latvia,56.950571,24.115926,1000,750,L,FC,MD,4,A,0.0,0,0.0,0,26.6,547,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.6213044659102254,-0.5271544818745845,blue
UNIVERSITY OF LAUSANNE,Switzerland,46.522912,6.580125,149,146,L,CO,VH,5,A,33.4,244,20.9,451,82.3,133,44.2,287,99.5,65.0,72.7,175.0,49.5,2019,2.798765745779284,0.4804872056057788,blue
UNIVERSITY OF LEEDS,United Kingdom,53.806948625,-1.553621125,93,101,XL,FC,VH,5,A,67.1,89,83.8,62,49.9,305,41.7,313,84.6,191.0,81.6,141.0,62.0,2019,4.129945110645503,0.2265842029537112,red
UNIVERSITY OF LEICESTER,United Kingdom,52.6217105,-1.1244595,223,238,L,FC,VH,4,A,23.6,348,22.8,416,49.9,306,50.7,227,88.0,177.0,91.2,99.0,40.9,2019,2.0780584600332914,1.5592873664441766,blue
UNIVERSITY OF LIEGE,Belgium,50.6361915,5.5629985,391,319,L,FC,VH,5,A,17.7,463,27.3,357,21.8,601,48.2,252,33.0,435.0,61.8,231.0,28.6,2019,0.809388009497762,-0.0816498266963946,blue
UNIVERSITY OF LIMERICK (UL),Ireland,52.674214,-8.571463,520,550,L,FC,HI,3,A,0.0,0,21.3,444,27.2,535,24.0,491,89.7,166.0,19.6,532.0,23.0,2019,-0.4774125298686065,1.571989016508742,blue
UNIVERSITY OF LISBON,Portugal,38.75260975,-9.15862025,355,305,XL,FC,VH,5,A,37.7,206,27.6,355,15.1,601,38.2,340,9.0,601.0,33.6,399.0,30.7,2019,0.671441972404966,-1.005483024274752,blue
UNIVERSITY OF LIVERPOOL,United Kingdom,53.406097,-2.9511814375,151,173,L,FC,VH,5,A,40.0,191,37.6,244,72.3,186,31.3,411,81.1,206.0,94.6,83.0,49.4,2019,2.889409865783578,0.5462314722396363,blue
UNIVERSITY OF LJUBLJANA,Slovenia,46.054101,14.503849,700,700,XL,FC,VH,4,A,0.0,0,0.0,0,39.5,391,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-2.014600431128608,-0.6967179726247632,blue
UNIVERSITY OF LODZ,Poland,51.774326,19.4642,1000,1000,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
UNIVERSITY OF MACAU,Macau,22.124095,113.545254,443,550,M,FO,VH,3,A,10.9,501,6.2,501,21.2,601,34.6,368,100.0,10.0,96.7,67.0,26.0,2019,0.3642912277614463,2.9140518443519183,blue
UNIVERSITY OF MANITOBA,Canada,49.8091545,-97.1341575,650,600,XL,FC,VH,5,A,0.0,0,0.0,0,43.6,356,0.0,0,,0.0,37.6,365.0,20.2,2019,-1.1103526861815125,-0.2431006526557981,blue
UNIVERSITY OF MARIBOR,Slovenia,46.554825,15.646896,1000,1000,L,FC,HI,3,A,0.0,0,0.0,0,33.3,459,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.0019855047915414,0.1564577743189948,blue
"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",United States,39.255014,-76.712013,453,490,M,FC,VH,4,A,11.4,501,5.1,501,19.0,601,76.5,75,13.0,601.0,13.7,601.0,25.6,2019,-0.2308079021166789,-0.3281496253327261,blue
"UNIVERSITY OF MARYLAND, COLLEGE PARK",United States,38.995495,-76.94148,126,129,XL,FC,VH,5,A,54.8,134,29.1,335,52.5,290,78.0,67,30.6,447.0,29.0,441.0,54.1,2019,2.706030346548815,-1.2309232753474042,red
"UNIVERSITY OF MASSACHUSETTS, AMHERST",United States,42.388894,-72.527413,259,249,L,CO,VH,5,A,44.8,173,16.1,501,19.2,601,59.8,162,21.0,517.0,15.7,579.0,37.3,2019,1.1587760653310828,-1.2093537598459996,blue
"UNIVERSITY OF MASSACHUSETTS, BOSTON",United States,42.3135895,-71.039156,590,650,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,35.0,362,0.0,0.0,19.0,538.0,20.8,2019,-1.4083602461913542,-0.8375266313493911,blue
UNIVERSITY OF MIAMI,United States,25.788606,-80.216057,242,252,L,FC,VH,4,B,21.1,388,16.9,501,76.6,163,54.1,198,7.9,601.0,41.2,341.0,38.8,2019,1.2028116572337442,-0.5513692792525772,blue
UNIVERSITY OF MICHIGAN,United States,42.2771875,-83.738498,20,21,XL,FC,VH,5,A,98.9,17,90.2,49,94.3,69,60.5,153,82.3,200.0,49.8,291.0,86.4,2019,5.6079990233875305,-0.8807904140567023,red
UNIVERSITY OF MILANO-BICOCCA,Italy,45.515816,9.213169,650,700,XL,CO,VH,2,A,16.7,491,0.0,0,0.0,0,55.4,193,,0.0,0.0,0.0,20.2,2019,-1.3793482352515791,1.294024709845638,blue
UNIVERSITY OF MINHO,Portugal,41.561095,-8.395231,700,700,L,CO,VH,3,A,0.0,0,0.0,0,0.0,0,24.9,480,25.4,485.0,17.6,552.0,18.6,2019,-1.855060396682248,0.8419360734157116,blue
UNIVERSITY OF MINNESOTA,United States,44.974447,-93.23994275,156,163,XL,FC,VH,5,A,66.9,90,25.6,380,27.3,533,61.8,145,8.1,601.0,21.5,505.0,48.7,2019,2.0849918352817456,-1.5954059492467587,blue
UNIVERSITY OF MISSISSIPPI,United States,34.366002,-89.536968,1000,1000,L,CO,VH,5,A,0.0,0,0.0,0,38.2,402,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.708138139533521,-1.1463615430592082,blue
"UNIVERSITY OF MISSOURI, COLUMBIA",United States,38.9459185,-92.3281905,600,650,XL,FC,HI,5,A,16.5,499,0.0,0,31.5,485,24.6,485,18.8,555.0,0.0,0.0,20.4,2019,-1.1013303602505102,-1.1280759699218423,blue
UNIVERSITY OF MONS,Belgium,50.4639,3.954951,600,600,M,CO,VH,1,B,0.0,0,0.0,0,0.0,0,61.6,147,33.2,433.0,39.9,348.0,20.4,2019,-1.2228794620535326,2.560663037940979,blue
UNIVERSITY OF MONTANA MISSOULA,United States,46.85427025,-113.99905625,1000,1000,M,FO,VH,5,A,0.0,0,0.0,0,23.9,589,19.8,553,0.0,0.0,0.0,0.0,14.2,2019,-2.596954622960719,-1.051269423839292,blue
UNIVERSITY OF MUMBAI,India,19.0715075,72.857448,1000,1000,XL,FC,MD,5,A,0.0,0,34.1,280,0.0,0,0.0,0,,0.0,0.0,0.0,14.2,2019,-2.312260524192016,-0.4047333790234238,blue
UNIVERSITY OF NAIROBI,Kenya,-1.280423,36.816311,1000,1000,L,FC,MD,3,A,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,,0.0,14.2,2019,-2.7443177620607524,1.4199122293554445,blue
UNIVERSITY OF NEBRASKA,United States,40.8178045,-96.702037,560,550,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,36.7,350,80.5,207.0,28.9,442.0,21.8,2019,-0.6000087244969442,0.497453569347642,blue
UNIVERSITY OF NEW ENGLAND,Australia,-30.48505,151.643847,1000,1000,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,24.1,489,19.3,543.0,0.0,0.0,14.2,2019,-2.5909281758557428,-0.6252813391216384,blue
UNIVERSITY OF NEW HAMPSHIRE,United States,43.1359435,-70.9323975,800,800,L,CO,HI,5,A,0.0,0,0.0,0,26.7,543,30.3,425,0.0,0.0,0.0,0.0,15.3,2019,-1.959766168477784,-1.170081885692868,blue
UNIVERSITY OF NEW MEXICO,United States,35.08824375,-106.61867975,494,470,L,FC,VH,5,A,15.6,501,11.3,501,10.4,601,67.3,114,9.9,601.0,6.2,601.0,23.8,2019,-0.2664770235216362,-1.1145686629065523,blue
UNIVERSITY OF NEWCASTLE,Australia,-32.893239,151.702652,214,224,L,FC,VH,4,A,31.2,259,26.2,371,34.6,441,54.0,200,99.8,57.0,82.3,138.0,42.0,2019,2.216199055772808,1.6231603397753598,blue
"UNIVERSITY OF NORTH CAROLINA, CHAPEL HILL",United States,35.907882,-79.0500079375,83,80,L,FC,VH,5,A,68.1,86,43.1,211,95.5,60,49.6,236,31.7,441.0,12.7,601.0,63.0,2019,3.24418411161776,-1.888162048415969,red
UNIVERSITY OF NOTRE DAME,United States,41.700892,-86.23848525,212,216,L,CO,VH,5,B,30.3,266,30.8,315,58.6,263,55.6,191,61.9,279.0,20.8,509.0,42.3,2019,1.8807958928465305,-0.6975131359550548,blue
UNIVERSITY OF OKLAHOMA,United States,35.20446,-97.445274,495,550,L,FC,VH,5,A,10.7,501,13.0,501,61.0,246,17.6,585,37.1,403.0,10.6,601.0,23.7,2019,-0.3730891377176988,-0.8968622853192851,blue
UNIVERSITY OF OREGON,United States,44.044819,-123.07493,590,600,L,CO,VH,5,A,18.0,457,0.0,0,0.0,0,28.1,450,0.0,0.0,30.8,422.0,20.8,2019,-1.0815053686940803,-0.7793649890467143,blue
UNIVERSITY OF OSLO,Norway,59.919353,10.7719675,135,142,L,FC,VH,5,A,49.2,151,26.1,373,69.9,198,47.8,253,82.6,199.0,36.5,375.0,51.9,2019,2.7224219895116293,-0.3930444025478704,red
UNIVERSITY OF OTAGO,New Zealand,-45.8657665,170.5134355,175,151,L,FC,VH,5,A,48.6,155,40.1,229,21.7,601,50.9,225,100.0,32.0,65.6,215.0,46.4,2019,2.7371155236934435,0.622132669556702,blue
UNIVERSITY OF OTTAWA,Canada,45.42237,-75.683077,289,289,XL,FC,VH,5,A,26.3,317,31.3,305,8.8,601,62.5,135,86.4,185.0,54.3,266.0,35.0,2019,1.6344088554094098,0.5772515849367231,blue
UNIVERSITY OF OULU,Finland,65.05857,25.468875,376,420,M,FC,VH,4,A,16.1,501,14.1,501,61.3,243,34.2,373,33.4,432.0,9.5,601.0,29.2,2019,0.1477486458795726,-0.4443704705778182,blue
UNIVERSITY OF OXFORD,United Kingdom,51.7508475,-1.2477805,5,6,L,FC,VH,5,A,100.0,4,100.0,3,100.0,7,83.0,56,99.6,63.0,98.8,43.0,96.8,2019,6.758906914752413,0.077840520556403,red
UNIVERSITY OF PATRAS,Greece,38.286786,21.78689,750,750,L,FC,HI,4,A,0.0,0,0.0,0,0.0,0,38.1,341,0.0,0.0,0.0,0.0,17.1,2019,-2.037157896382789,-0.4150952211890353,blue
UNIVERSITY OF PENNSYLVANIA,United States,39.9492625,-75.191259,19,19,L,FC,VH,5,B,95.4,32,92.6,42,100.0,15,59.7,164,72.1,239.0,65.2,219.0,86.5,2019,5.672399094400041,-0.8055918304742864,red
UNIVERSITY OF PITTSBURGH,United States,40.443979,-79.9543695,136,142,L,FC,VH,5,A,44.5,176,20.5,455,98.7,45,47.5,257,29.5,454.0,22.6,490.0,51.8,2019,2.326028195131145,-1.540871630567977,red
UNIVERSITY OF PLYMOUTH,United Kingdom,50.374824,-4.138756,650,750,L,FC,HI,5,A,0.0,0,0.0,0,0.0,0,27.9,452,55.0,317.0,34.1,394.0,20.2,2019,-1.2078438885013991,0.2774321445533719,blue
UNIVERSITY OF PORTO,Portugal,41.146895,-8.615609,328,301,L,FC,VH,5,A,36.9,212,25.5,381,17.1,601,52.9,204,6.2,601.0,9.5,601.0,32.2,2019,0.6762455836053494,-1.4350311156365123,blue
UNIVERSITY OF PORTSMOUTH,United Kingdom,50.7947455,-1.0946335,650,650,L,CO,HI,3,A,0.0,0,22.2,426,0.0,0,0.0,0,77.2,218.0,77.4,158.0,20.2,2019,-0.9038146905306244,2.497935368478266,blue
UNIVERSITY OF PRETORIA,South Africa,-25.75,28.25,570,550,XL,FC,HI,5,A,22.7,363,40.4,228,0.0,0,17.4,588,55.3,315.0,17.0,560.0,21.4,2019,-0.2740564324799682,-0.2605317363700385,blue
UNIVERSITY OF PÉCS,Hungary,46.0674005,18.1960975,750,800,L,FC,HI,5,A,0.0,0,0.0,0,33.4,457,0.0,0,0.0,0.0,52.0,280.0,17.1,2019,-1.7506466707346524,-0.4266655405615563,blue
UNIVERSITY OF READING,United Kingdom,51.4414935,-0.9457155,195,188,L,CO,VH,5,A,33.6,240,41.6,221,38.3,401,49.1,245,93.5,138.0,91.2,97.0,44.4,2019,2.6809733151726545,0.9506637512661896,blue
UNIVERSITY OF ROCHESTER,United States,43.1281065,-77.629155,184,186,M,FC,VH,5,B,24.4,336,9.3,501,100.0,12,36.0,353,60.7,287.0,89.3,109.0,45.5,2019,2.2593457941407253,0.1554093446576879,blue
UNIVERSITY OF SALFORD,United Kingdom,53.473027,-2.297551,800,800,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,31.2,443.0,68.6,198.0,15.3,2019,-1.8818197991269288,1.14747634852842,blue
UNIVERSITY OF SAN DIEGO,United States,32.7717525,-117.187801,1000,1000,M,CO,HI,4,B,0.0,0,0.0,0,30.3,499,0.0,0,0.0,0.0,16.1,574.0,14.2,2019,-2.7732939816563875,-0.2099150032294171,blue
UNIVERSITY OF SAN FRANCISCO,United States,37.777799,-122.453223,1000,1000,M,CO,HI,5,B,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,44.5,318.0,14.2,2019,-2.6461932661807843,-0.2329574440928638,blue
UNIVERSITY OF SANTO TOMAS,Philippines,14.608711,120.988778,1000,1000,XL,FC,LO,5,B,0.0,0,23.5,404,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.6925539725092507,-0.9621220017970762,blue
UNIVERSITY OF SASKATCHEWAN,Canada,52.1304975,-106.633973,461,460,L,FC,VH,5,A,10.7,501,10.1,501,32.0,476,34.5,369,75.4,223.0,56.5,256.0,25.3,2019,0.3492685434435379,0.5432654006579769,blue
UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,China,39.9893735,116.3552755,500,600,L,CO,VH,4,A,18.2,449,6.0,501,18.9,601,56.3,188,5.0,601.0,4.6,601.0,23.5,2019,-0.6955220353639233,-0.5969712167664109,blue
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,China,31.8408885,117.26286,98,97,L,CO,VH,4,A,53.7,135,35.9,262,74.2,178,98.4,17,15.9,583.0,5.9,601.0,60.8,2019,2.9565710498849147,-1.3279129543494637,red
UNIVERSITY OF SEOUL,South Korea,37.583571,127.0587085,700,700,M,CO,HI,5,A,0.0,0,0.0,0,43.0,363,0.0,0,0.0,0.0,0.0,0.0,18.6,2019,-1.8602312142947848,-1.3538263602141918,blue
UNIVERSITY OF SHARJAH,United Arab Emirates,25.2867925,55.4767045,700,750,L,CO,MD,2,B,0.0,0,19.4,473,0.0,0,0.0,0,100.0,6.0,100.0,11.0,18.6,2019,-0.9590085081939098,3.8933259521186354,blue
UNIVERSITY OF SILESIA,Poland,50.28598,19.129778,1000,1000,L,CO,HI,4,A,0.0,0,0.0,0,35.3,430,0.0,0,,0.0,0.0,0.0,14.2,2019,-2.6071709681070425,0.0752921495562864,blue
UNIVERSITY OF SOUTH AUSTRALIA (UNISA),Australia,-34.9202175,138.604911,264,279,L,CO,VH,3,A,23.8,345,21.4,442,32.6,469,49.2,243,100.0,11.0,72.6,176.0,36.7,2019,1.5509953122484774,2.2174932229868705,blue
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,United States,33.9968505,-81.026572,570,650,XL,FC,HI,5,A,17.4,472,0.0,0,0.0,0,32.8,395,43.1,359.0,0.0,0.0,21.4,2019,-1.0040171484298108,-0.5977341166470923,blue
UNIVERSITY OF SOUTH FLORIDA,United States,28.0579745,-82.4131625,530,550,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,47.4,259,47.8,337.0,34.3,392.0,22.8,2019,-0.7362691261277553,0.7243704644668223,blue
UNIVERSITY OF SOUTHAMPTON,United Kingdom,50.934787375,-1.3980085,96,102,L,FC,VH,5,A,53.1,136,53.4,152,65.5,222,62.4,136,95.3,130.0,89.4,108.0,61.6,2019,4.012414710475475,0.5616075978274978,red
UNIVERSITY OF SOUTHERN CALIFORNIA,United States,34.022018,-118.2853775,115,132,XL,FC,VH,5,B,57.0,123,51.4,162,40.4,380,66.9,116,45.5,349.0,87.1,118.0,56.2,2019,3.391467698570584,-0.0729066858167381,red
UNIVERSITY OF SOUTHERN DENMARK,Denmark,55.368435,10.428221,376,384,L,FO,VH,4,A,18.2,452,18.2,492,42.4,368,29.7,437,75.9,220.0,36.2,378.0,29.2,2019,0.5724024235475061,0.6936853432277473,blue
UNIVERSITY OF SOUTHERN QUEENSLAND,Australia,-27.603528,151.9319815,800,800,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,21.4,526,71.5,243.0,20.7,513.0,15.3,2019,-1.740246794455416,1.0170612039651992,blue
UNIVERSITY OF ST ANDREWS,United Kingdom,56.341364,-2.793838,97,92,M,FC,VH,5,A,43.2,181,47.7,181,69.0,206,77.0,73,99.0,74.0,99.9,25.0,61.4,2019,4.095292942321828,0.8402243131143688,red
UNIVERSITY OF ST GALLEN (HSG),Switzerland,47.43251,9.37513,375,372,M,SP,VH,5,A,9.9,501,73.5,89,7.7,601,33.4,381,100.0,47.0,94.6,82.0,29.3,2019,1.6689759377122004,1.5292662015216605,blue
UNIVERSITY OF STIRLING,United Kingdom,56.1454835,-3.9199285,417,410,M,CO,VH,4,A,11.1,501,12.2,501,24.0,585,50.6,229,75.5,222.0,57.3,254.0,27.3,2019,0.5283215447874636,1.2142632716742578,blue
UNIVERSITY OF STRATHCLYDE,United Kingdom,55.8615225,-4.242985,268,277,L,CO,VH,4,A,25.5,326,55.7,140,27.5,531,33.1,386,93.2,143.0,79.6,148.0,36.6,2019,1.915767464821038,1.5577377310975409,blue
UNIVERSITY OF SURREY,United Kingdom,51.242871,-0.5886405,248,264,L,CO,VH,4,A,23.7,346,29.4,332,28.8,514,52.0,213,95.9,121.0,97.2,63.0,38.3,2019,2.0067839783539965,1.908056395045696,blue
UNIVERSITY OF SUSSEX,United Kingdom,50.865798,-0.08701,227,228,L,FC,HI,4,A,29.0,285,12.6,501,29.7,503,60.4,154,96.9,113.0,98.0,52.0,40.7,2019,2.103959694962537,1.8967468853614908,blue
UNIVERSITY OF SZEGED,Hungary,46.250714,20.148963,470,550,L,FC,HI,5,A,16.8,489,13.0,501,60.1,257,6.6,601,15.6,589.0,57.4,253.0,25.1,2019,-0.1465376707703736,-0.5325328164167472,blue
UNIVERSITY OF TAMPERE,Finland,61.493647,23.778676,650,600,M,CO,VH,4,A,0.0,0,0.0,0,0.0,0,32.5,400,20.0,535.0,0.0,0.0,20.2,2019,-1.5984029681391,-0.2009746866654511,blue
UNIVERSITY OF TARTU,Estonia,58.375331832,26.718830458,321,314,M,FC,VH,5,A,20.4,402,21.6,440,82.7,128,18.9,568,22.4,505.0,20.0,526.0,32.8,2019,0.6894463134356269,-1.3072991825917644,blue
UNIVERSITY OF TASMANIA,Australia,-42.9041217,147.3247697,287,313,M,CO,VH,5,A,18.6,439,11.1,501,26.0,555,58.9,168,97.0,111.0,93.6,86.0,35.2,2019,1.7061446204323525,1.3369298875824087,blue
UNIVERSITY OF TECHNOLOGY SYDNEY (UTS),Australia,-33.883964,151.200549,160,176,L,CO,VH,3,A,41.3,187,83.5,64,11.7,601,57.0,182,98.8,80.0,94.4,84.0,48.4,2019,3.136189984216613,2.393604293799622,blue
UNIVERSITY OF TEHRAN,Iran,35.728954,51.388721,750,650,XL,CO,VH,4,A,17.7,464,0.0,0,0.0,0,32.3,404,0.0,0.0,0.0,0.0,17.1,2019,-1.7312342465426631,-0.5577881931277736,blue
UNIVERSITY OF TENNESSEE,United States,35.9402135,-83.943768,419,460,L,FC,VH,5,A,13.2,501,18.7,482,22.8,601,74.1,81,6.2,601.0,5.0,601.0,27.2,2019,0.0906371768898994,-1.2782073124856297,blue
UNIVERSITY OF TEXAS AT AUSTIN,United States,30.2853755,-97.735642,63,67,XL,FC,VH,5,A,93.8,34,78.1,84,14.7,601,94.1,27,7.3,601.0,20.4,518.0,68.7,2019,3.98880200626332,-1.878083139254296,red
UNIVERSITY OF TEXAS DALLAS,United States,32.985556,-96.750326,426,430,L,CO,VH,3,A,15.9,501,13.4,501,9.1,601,60.4,155,28.8,460.0,75.7,165.0,26.9,2019,0.2619765345470621,1.506757589043105,blue
UNIVERSITY OF THE PACIFIC,United States,37.979673,-121.312043,1000,1000,M,CO,HI,5,B,0.0,0,0.0,0,51.8,295,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.61170074411881,-1.2201736507205876,blue
UNIVERSITY OF THE PHILIPPINES,Philippines,14.654002,121.0681,384,367,XL,FC,MD,5,A,30.9,260,49.6,168,54.3,286,2.1,601,1.9,601.0,1.5,601.0,28.8,2019,0.2981284092440055,-1.8135482992220584,blue
UNIVERSITY OF THE PUNJAB,Pakistan,31.508971,74.298084,1000,1000,XL,CO,HI,5,A,0.0,0,22.1,430,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.709619662268077,-0.9607466868656008,blue
UNIVERSITY OF THE SUNSHINE COAST,Australia,-26.717528,153.0626015,1000,1000,M,CO,HI,2,A,0.0,0,0.0,0,0.0,0,20.4,544,19.3,543.0,41.2,340.0,14.2,2019,-2.7111664616139315,1.9395079154511825,blue
UNIVERSITY OF THE WESTERN CAPE,South Africa,-33.9329895,18.6304745,1000,1000,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,20.7,537,34.4,425.0,14.8,597.0,14.2,2019,-2.5451040258395072,0.4734900526027165,blue
UNIVERSITY OF THE WITWATERSRAND,South Africa,-26.1909565,28.0293305,381,364,L,FC,VH,5,A,25.1,328,38.1,241,14.4,601,35.9,355,87.1,181.0,12.7,601.0,29.0,2019,0.8224854574340981,-0.0551525045012442,blue
UNIVERSITY OF TORONTO,Canada,43.548175,-79.6626575,28,31,XL,FC,VH,5,A,98.7,18,94.0,35,74.8,176,47.6,254,96.4,117.0,92.9,88.0,83.0,2019,5.699471783600741,0.1285640661707951,red
UNIVERSITY OF TROMSO,Norway,69.649208,18.955324,369,367,L,FC,HI,4,A,13.3,501,2.9,501,91.9,78,9.2,601,59.9,293.0,15.5,585.0,29.7,2019,0.2250722769956029,-0.1291855922120545,blue
UNIVERSITY OF TSUKUBA,Japan,36.109331,140.1019965,260,250,L,FC,VH,3,A,34.9,228,18.0,495,69.3,203,23.8,495,18.2,560.0,33.7,398.0,37.1,2019,0.8617584455340952,0.0645350309810987,blue
UNIVERSITY OF TULSA,United States,36.1519115,-95.94638,750,800,S,CO,VH,5,B,0.0,0,0.0,0,39.7,390,0.0,0,0.0,0.0,75.6,166.0,17.1,2019,-1.5294664145051764,-0.0863980853029916,blue
UNIVERSITY OF TURKU,Finland,60.45249819,22.28416553,285,276,L,FC,VH,4,A,26.0,319,31.5,301,67.4,212,30.1,427,35.8,412.0,7.5,601.0,35.3,2019,0.9082440001312404,-0.6455103323908988,blue
UNIVERSITY OF TWENTE,Netherlands,52.241198,6.851607,172,179,M,FO,VH,4,A,21.5,381,24.9,390,44.5,343,90.2,33,92.4,148.0,77.1,159.0,46.6,2019,2.6344833156345806,1.4215769320687186,blue
UNIVERSITY OF ULSAN,South Korea,35.542671,129.2571275,510,600,L,FC,VH,3,B,0.0,0,0.0,0,71.9,187,30.6,424,0.0,0.0,0.0,0.0,23.4,2019,-1.1362129701350463,-0.3017078158260389,blue
UNIVERSITY OF ULSTER,United Kingdom,55.149336,-6.6763,650,650,L,CO,HI,3,A,0.0,0,19.5,470,0.0,0,20.4,543,98.6,84.0,24.6,470.0,20.2,2019,-0.969191468993604,2.005125634305266,blue
UNIVERSITY OF UTAH,United States,40.769755,-111.837882,345,391,L,FC,VH,5,A,16.4,501,6.9,501,66.8,215,43.7,293,26.8,472.0,14.1,601.0,31.5,2019,0.4448629555453294,-1.1518805766524678,blue
UNIVERSITY OF VERMONT,United States,44.477893,-73.1972305,540,600,M,FC,VH,5,A,0.0,0,0.0,0,70.7,193,23.3,504,0.0,0.0,19.5,534.0,22.5,2019,-0.8732350104698864,-1.2581206298574945,blue
UNIVERSITY OF VICTORIA,Canada,48.4647795,-123.310659,359,346,L,CO,VH,4,A,16.3,501,10.1,501,7.1,601,70.5,97,91.3,157.0,54.9,261.0,30.4,2019,0.9686636954795336,1.4492558934917803,blue
UNIVERSITY OF VIRGINIA,United States,38.041,-78.5222,192,173,L,FC,VH,5,A,38.6,201,40.1,230,65.2,225,49.5,240,29.5,453.0,17.0,559.0,44.8,2019,1.9740164066641368,-1.3776273864378648,blue
UNIVERSITY OF WAIKATO,New Zealand,-37.7876825,175.3156765,274,292,M,CO,VH,4,A,18.3,448,19.2,476,16.9,601,71.7,92,97.6,102.0,80.4,146.0,36.0,2019,1.7067596279774573,1.81604225363157,blue
UNIVERSITY OF WARSAW,Poland,52.229678,20.982649,394,420,XL,CO,VH,5,A,36.8,214,35.0,272,38.4,399,6.9,601,9.1,601.0,13.4,601.0,28.5,2019,0.1974385835600197,-1.4248864395891974,blue
UNIVERSITY OF WASHINGTON,United States,47.654538,-122.3076595,66,61,XL,FC,VH,5,A,85.0,54,46.5,188,21.0,601,99.5,12,58.6,299.0,38.4,359.0,67.8,2019,4.045864127455603,-0.758699027945408,red
UNIVERSITY OF WATERLOO,Canada,43.47162025,-80.541273,163,152,XL,CO,VH,4,A,38.0,203,70.7,97,9.2,601,77.9,68,79.6,210.0,83.9,130.0,48.0,2019,3.079548800270494,1.3566024937118824,blue
UNIVERSITY OF WESTMINSTER,United Kingdom,51.519489453125,-0.1417323671875,650,600,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,87.8,178.0,99.9,26.0,20.2,2019,-0.8753867946458967,3.0210130188041644,blue
UNIVERSITY OF WINDSOR,Canada,42.306249,-83.06394575,700,700,L,CO,HI,5,A,0.0,0,0.0,0,0.0,0,64.1,128,,0.0,48.9,294.0,18.6,2019,-0.8601173714667939,0.2798374104334071,blue
UNIVERSITY OF WISCONSIN-MADISON,United States,43.0732435,-89.408095,53,55,XL,FC,VH,5,A,88.5,44,51.2,164,87.4,104,52.6,208,58.8,298.0,30.6,424.0,73.2,2019,4.197466375495394,-1.3350201709738674,red
UNIVERSITY OF WOLLONGONG,Australia,-34.889002,150.56792,218,232,L,FC,VH,3,A,28.3,295,37.2,247,22.3,601,63.2,131,95.9,122.0,86.9,120.0,41.4,2019,2.172964051951986,2.3625146076303287,blue
UNIVERSITY OF WROCLAW,Poland,51.107071,17.032256,1000,1000,L,CO,HI,4,A,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-3.108564534373996,-0.3009237337161131,blue
UNIVERSITY OF WYOMING,United States,41.313073,-105.5821365,700,750,M,CO,VH,5,A,0.0,0,0.0,0,40.1,384,30.6,422,19.4,542.0,0.0,0.0,18.6,2019,-1.4819794587346442,-1.0007053097770071,blue
UNIVERSITY OF YORK,United Kingdom,53.9469245,-1.052564,134,135,L,FC,VH,4,A,42.9,182,44.2,203,57.9,269,55.6,192,92.0,152.0,68.2,200.0,52.4,2019,3.043639426865378,0.9773436891257408,red
UNIVERSITY OF ZAGREB,Croatia,45.86503,15.801008,1000,650,XL,FC,VH,5,A,0.0,0,0.0,0,28.7,520,0.0,0,0.0,0.0,0.0,0.0,14.2,2019,-2.357406680572742,-1.2094097440036515,blue
UNIVERSITY OF ZURICH,Switzerland,47.3748005,8.548363,78,73,L,FC,VH,5,A,55.6,130,70.8,96,99.0,44,31.8,410,100.0,46.0,59.2,247.0,63.6,2019,4.0722209653575,-0.1091960158890867,red
